0.0,0.0,0.0
0.0,6.0,0.0
6.0,6.0,0.0
6.0,0.0,0.0
6.0,0.0,6.0
6.0,6.0,6.0
0.0,6.0,6.0
0.0,0.0,6.0
3.0,3.0,3.0
0.0,0.0,6.0
0.0,6.0,6.0
6.0,6.0,6.0
6.0,0.0,6.0
6.0,0.0,12.0
6.0,6.0,12.0
0.0,6.0,12.0
0.0,0.0,12.0
3.0,3.0,9.0
0.0,0.0,12.0
0.0,6.0,12.0
6.0,6.0,12.0
6.0,0.0,12.0
6.0,0.0,18.0
6.0,6.0,18.0
0.0,6.0,18.0
0.0,0.0,18.0
3.0,3.0,15.0
0.0,6.0,0.0
0.0,12.0,0.0
6.0,12.0,0.0
6.0,6.0,0.0
6.0,6.0,6.0
6.0,12.0,6.0
0.0,12.0,6.0
0.0,6.0,6.0
3.0,9.0,3.0
0.0,6.0,6.0
0.0,12.0,6.0
6.0,12.0,6.0
6.0,6.0,6.0
6.0,6.0,12.0
6.0,12.0,12.0
0.0,12.0,12.0
0.0,6.0,12.0
3.0,9.0,9.0
0.0,6.0,12.0
0.0,12.0,12.0
6.0,12.0,12.0
6.0,6.0,12.0
6.0,6.0,18.0
6.0,12.0,18.0
0.0,12.0,18.0
0.0,6.0,18.0
3.0,9.0,15.0
0.0,12.0,0.0
0.0,18.0,0.0
6.0,18.0,0.0
6.0,12.0,0.0
6.0,12.0,6.0
6.0,18.0,6.0
0.0,18.0,6.0
0.0,12.0,6.0
3.0,15.0,3.0
0.0,12.0,6.0
0.0,18.0,6.0
6.0,18.0,6.0
6.0,12.0,6.0
6.0,12.0,12.0
6.0,18.0,12.0
0.0,18.0,12.0
0.0,12.0,12.0
3.0,15.0,9.0
0.0,12.0,12.0
0.0,18.0,12.0
6.0,18.0,12.0
6.0,12.0,12.0
6.0,12.0,18.0
6.0,18.0,18.0
0.0,18.0,18.0
0.0,12.0,18.0
3.0,15.0,15.0
6.0,0.0,0.0
6.0,6.0,0.0
12.0,6.0,0.0
12.0,0.0,0.0
12.0,0.0,6.0
12.0,6.0,6.0
6.0,6.0,6.0
6.0,0.0,6.0
9.0,3.0,3.0
6.0,0.0,6.0
6.0,6.0,6.0
12.0,6.0,6.0
12.0,0.0,6.0
12.0,0.0,12.0
12.0,6.0,12.0
6.0,6.0,12.0
6.0,0.0,12.0
9.0,3.0,9.0
6.0,0.0,12.0
6.0,6.0,12.0
12.0,6.0,12.0
12.0,0.0,12.0
12.0,0.0,18.0
12.0,6.0,18.0
6.0,6.0,18.0
6.0,0.0,18.0
9.0,3.0,15.0
6.0,6.0,0.0
6.0,12.0,0.0
12.0,12.0,0.0
12.0,6.0,0.0
12.0,6.0,6.0
12.0,12.0,6.0
6.0,12.0,6.0
6.0,6.0,6.0
9.0,9.0,3.0
6.0,6.0,6.0
6.0,12.0,6.0
12.0,12.0,6.0
12.0,6.0,6.0
12.0,6.0,12.0
12.0,12.0,12.0
6.0,12.0,12.0
6.0,6.0,12.0
9.0,9.0,9.0
6.0,6.0,12.0
6.0,12.0,12.0
12.0,12.0,12.0
12.0,6.0,12.0
12.0,6.0,18.0
12.0,12.0,18.0
6.0,12.0,18.0
6.0,6.0,18.0
9.0,9.0,15.0
6.0,12.0,0.0
6.0,18.0,0.0
12.0,18.0,0.0
12.0,12.0,0.0
12.0,12.0,6.0
12.0,18.0,6.0
6.0,18.0,6.0
6.0,12.0,6.0
9.0,15.0,3.0
6.0,12.0,6.0
6.0,18.0,6.0
12.0,18.0,6.0
12.0,12.0,6.0
12.0,12.0,12.0
12.0,18.0,12.0
6.0,18.0,12.0
6.0,12.0,12.0
9.0,15.0,9.0
6.0,12.0,12.0
6.0,18.0,12.0
12.0,18.0,12.0
12.0,12.0,12.0
12.0,12.0,18.0
12.0,18.0,18.0
6.0,18.0,18.0
6.0,12.0,18.0
9.0,15.0,15.0
12.0,0.0,0.0
12.0,6.0,0.0
18.0,6.0,0.0
18.0,0.0,0.0
18.0,0.0,6.0
18.0,6.0,6.0
12.0,6.0,6.0
12.0,0.0,6.0
15.0,3.0,3.0
12.0,0.0,6.0
12.0,6.0,6.0
18.0,6.0,6.0
18.0,0.0,6.0
18.0,0.0,12.0
18.0,6.0,12.0
12.0,6.0,12.0
12.0,0.0,12.0
15.0,3.0,9.0
12.0,0.0,12.0
12.0,6.0,12.0
18.0,6.0,12.0
18.0,0.0,12.0
18.0,0.0,18.0
18.0,6.0,18.0
12.0,6.0,18.0
12.0,0.0,18.0
15.0,3.0,15.0
12.0,6.0,0.0
12.0,12.0,0.0
18.0,12.0,0.0
18.0,6.0,0.0
18.0,6.0,6.0
18.0,12.0,6.0
12.0,12.0,6.0
12.0,6.0,6.0
15.0,9.0,3.0
12.0,6.0,6.0
12.0,12.0,6.0
18.0,12.0,6.0
18.0,6.0,6.0
18.0,6.0,12.0
18.0,12.0,12.0
12.0,12.0,12.0
12.0,6.0,12.0
15.0,9.0,9.0
12.0,6.0,12.0
12.0,12.0,12.0
18.0,12.0,12.0
18.0,6.0,12.0
18.0,6.0,18.0
18.0,12.0,18.0
12.0,12.0,18.0
12.0,6.0,18.0
15.0,9.0,15.0
12.0,12.0,0.0
12.0,18.0,0.0
18.0,18.0,0.0
18.0,12.0,0.0
18.0,12.0,6.0
18.0,18.0,6.0
12.0,18.0,6.0
12.0,12.0,6.0
15.0,15.0,3.0
12.0,12.0,6.0
12.0,18.0,6.0
18.0,18.0,6.0
18.0,12.0,6.0
18.0,12.0,12.0
18.0,18.0,12.0
12.0,18.0,12.0
12.0,12.0,12.0
15.0,15.0,9.0
12.0,12.0,12.0
12.0,18.0,12.0
18.0,18.0,12.0
18.0,12.0,12.0
18.0,12.0,18.0
18.0,18.0,18.0
12.0,18.0,18.0
12.0,12.0,18.0
15.0,15.0,15.0
